iso3,admin1,month,event_count,fatalities
KEN,Trans Nzoia,2025-02-01,6,1
KEN,Turkana,2017-01-01,1,3
KEN,Turkana,2017-02-01,3,2
KEN,Turkana,2017-04-01,1,1
KEN,Turkana,2017-05-01,2,1
KEN,Turkana,2017-06-01,2,8
KEN,Turkana,2017-10-01,4,8
KEN,Turkana,2017-11-01,1,3
KEN,Turkana,2018-03-01,2,0
KEN,Turkana,2018-06-01,3,3
KEN,Turkana,2018-07-01,2,3
KEN,Turkana,2018-09-01,3,5
KEN,Turkana,2018-11-01,1,1
KEN,Turkana,2018-12-01,6,5
KEN,Turkana,2019-02-01,2,3
KEN,Turkana,2019-03-01,1,0
KEN,Turkana,2019-04-01,1,0
KEN,Turkana,2019-06-01,3,2
KEN,Turkana,2019-07-01,1,1
KEN,Turkana,2019-08-01,1,0
KEN,Turkana,2019-11-01,1,0
KEN,Turkana,2019-12-01,3,5
KEN,Turkana,2020-01-01,1,3
KEN,Turkana,2020-05-01,1,0
KEN,Turkana,2020-09-01,2,5
KEN,Turkana,2020-10-01,3,0
KEN,Turkana,2020-11-01,3,5
KEN,Turkana,2021-01-01,3,15
KEN,Turkana,2021-04-01,2,4
KEN,Turkana,2021-05-01,1,0
KEN,Turkana,2021-06-01,2,0
KEN,Turkana,2021-08-01,2,0
KEN,Turkana,2021-09-01,1,0
KEN,Turkana,2021-10-01,1,1
KEN,Turkana,2021-11-01,1,0
KEN,Turkana,2022-01-01,3,1
KEN,Turkana,2022-02-01,6,7
KEN,Turkana,2022-03-01,6,5
KEN,Turkana,2022-04-01,3,1
KEN,Turkana,2022-05-01,13,5
KEN,Turkana,2022-06-01,2,0
KEN,Turkana,2022-07-01,9,9
KEN,Turkana,2022-08-01,5,4
KEN,Turkana,2022-09-01,8,24
KEN,Turkana,2022-10-01,6,3
KEN,Turkana,2022-11-01,7,0
KEN,Turkana,2022-12-01,2,0
KEN,Turkana,2023-01-01,9,2
KEN,Turkana,2023-02-01,15,20
KEN,Turkana,2023-03-01,14,6
KEN,Turkana,2023-04-01,8,4
KEN,Turkana,2023-05-01,7,7
KEN,Turkana,2023-06-01,3,1
KEN,Turkana,2023-07-01,4,9
KEN,Turkana,2023-08-01,6,4
KEN,Turkana,2023-09-01,7,6
KEN,Turkana,2023-10-01,6,1
KEN,Turkana,2023-11-01,5,0
KEN,Turkana,2023-12-01,3,2
KEN,Turkana,2024-01-01,8,7
KEN,Turkana,2024-02-01,7,7
KEN,Turkana,2024-03-01,3,3
KEN,Turkana,2024-04-01,6,0
KEN,Turkana,2024-05-01,2,1
KEN,Turkana,2024-06-01,11,17
KEN,Turkana,2024-07-01,3,0
KEN,Turkana,2024-08-01,5,1
KEN,Turkana,2024-09-01,4,1
KEN,Turkana,2024-10-01,5,2
KEN,Turkana,2024-11-01,5,1
KEN,Turkana,2024-12-01,1,0
KEN,Turkana,2025-01-01,1,0
KEN,Turkana,2025-02-01,9,51
KEN,Uasin Gishu,2017-04-01,2,0
KEN,Uasin Gishu,2017-05-01,2,3
KEN,Uasin Gishu,2017-06-01,1,0
KEN,Uasin Gishu,2017-07-01,3,4
KEN,Uasin Gishu,2017-09-01,1,0
KEN,Uasin Gishu,2017-10-01,1,0
KEN,Uasin Gishu,2018-03-01,1,0
KEN,Uasin Gishu,2018-05-01,2,1
KEN,Uasin Gishu,2018-06-01,2,1
KEN,Uasin Gishu,2018-11-01,2,0
KEN,Uasin Gishu,2019-01-01,2,0
KEN,Uasin Gishu,2019-02-01,2,0
KEN,Uasin Gishu,2019-04-01,2,0
KEN,Uasin Gishu,2019-06-01,1,1
KEN,Uasin Gishu,2019-08-01,1,0
KEN,Uasin Gishu,2019-10-01,3,0
KEN,Uasin Gishu,2020-01-01,1,0
KEN,Uasin Gishu,2020-03-01,1,0
KEN,Uasin Gishu,2020-05-01,1,0
KEN,Uasin Gishu,2020-07-01,3,0
KEN,Uasin Gishu,2020-09-01,2,1
KEN,Uasin Gishu,2020-11-01,2,2
KEN,Uasin Gishu,2021-01-01,1,0
KEN,Uasin Gishu,2021-02-01,3,0
KEN,Uasin Gishu,2021-05-01,1,0
KEN,Uasin Gishu,2021-06-01,1,0
KEN,Uasin Gishu,2021-08-01,1,0
KEN,Uasin Gishu,2021-09-01,3,2
KEN,Uasin Gishu,2021-11-01,2,0
KEN,Uasin Gishu,2021-12-01,2,0
KEN,Uasin Gishu,2022-03-01,4,1
KEN,Uasin Gishu,2022-04-01,6,0
KEN,Uasin Gishu,2022-05-01,7,0
KEN,Uasin Gishu,2022-06-01,5,0
KEN,Uasin Gishu,2022-07-01,6,0
KEN,Uasin Gishu,2022-08-01,7,0
KEN,Uasin Gishu,2022-09-01,4,1
KEN,Uasin Gishu,2022-10-01,2,0
KEN,Uasin Gishu,2022-11-01,3,0
KEN,Uasin Gishu,2023-01-01,4,1
KEN,Uasin Gishu,2023-02-01,2,3
KEN,Uasin Gishu,2023-03-01,2,0
KEN,Uasin Gishu,2023-04-01,1,0
KEN,Uasin Gishu,2023-05-01,6,1
KEN,Uasin Gishu,2023-06-01,4,2
KEN,Uasin Gishu,2023-07-01,6,1
KEN,Uasin Gishu,2023-08-01,10,0
KEN,Uasin Gishu,2023-09-01,4,0
KEN,Uasin Gishu,2023-10-01,3,0
KEN,Uasin Gishu,2023-11-01,5,4
KEN,Uasin Gishu,2023-12-01,1,1
KEN,Uasin Gishu,2024-01-01,4,0
KEN,Uasin Gishu,2024-02-01,3,0
KEN,Uasin Gishu,2024-03-01,6,1
KEN,Uasin Gishu,2024-04-01,6,1
KEN,Uasin Gishu,2024-05-01,6,0
KEN,Uasin Gishu,2024-06-01,12,3
KEN,Uasin Gishu,2024-07-01,11,0
KEN,Uasin Gishu,2024-08-01,14,0
KEN,Uasin Gishu,2024-09-01,18,0
KEN,Uasin Gishu,2024-10-01,8,1
KEN,Uasin Gishu,2024-11-01,15,2
KEN,Uasin Gishu,2024-12-01,9,0
KEN,Uasin Gishu,2025-01-01,10,0
KEN,Uasin Gishu,2025-02-01,9,0
KEN,Vihiga,2017-10-01,6,0
KEN,Vihiga,2018-02-01,1,0
KEN,Vihiga,2018-10-01,1,0
KEN,Vihiga,2018-12-01,2,1
KEN,Vihiga,2019-10-01,1,1
KEN,Vihiga,2019-12-01,1,0
KEN,Vihiga,2020-02-01,1,0
KEN,Vihiga,2020-03-01,1,1
KEN,Vihiga,2020-04-01,1,3
KEN,Vihiga,2020-11-01,1,0
KEN,Vihiga,2021-10-01,2,0
KEN,Vihiga,2021-11-01,2,0
KEN,Vihiga,2022-02-01,1,0
KEN,Vihiga,2022-03-01,2,1
KEN,Vihiga,2022-04-01,1,0
KEN,Vihiga,2022-05-01,1,0
KEN,Vihiga,2022-07-01,2,0
KEN,Vihiga,2022-08-01,1,0
KEN,Vihiga,2022-10-01,2,0
KEN,Vihiga,2022-11-01,1,0
KEN,Vihiga,2022-12-01,1,1
KEN,Vihiga,2023-03-01,3,0
KEN,Vihiga,2023-04-01,1,0
KEN,Vihiga,2023-05-01,3,0
KEN,Vihiga,2023-07-01,3,0
KEN,Vihiga,2023-08-01,2,1
KEN,Vihiga,2023-10-01,1,0
KEN,Vihiga,2023-11-01,3,0
KEN,Vihiga,2023-12-01,1,0
KEN,Vihiga,2024-03-01,4,2
KEN,Vihiga,2024-04-01,1,0
KEN,Vihiga,2024-05-01,2,0
KEN,Vihiga,2024-06-01,2,0
KEN,Vihiga,2024-07-01,1,0
KEN,Vihiga,2024-08-01,3,1
KEN,Vihiga,2024-09-01,1,0
KEN,Vihiga,2024-12-01,2,0
KEN,Vihiga,2025-01-01,2,0
KEN,Wajir,2017-04-01,1,0
KEN,Wajir,2017-05-01,1,0
KEN,Wajir,2017-06-01,2,9
KEN,Wajir,2017-09-01,1,0
KEN,Wajir,2017-12-01,1,4
KEN,Wajir,2018-01-01,2,4
KEN,Wajir,2018-02-01,6,8
KEN,Wajir,2018-06-01,8,11
KEN,Wajir,2018-07-01,1,0
KEN,Wajir,2018-09-01,2,3
KEN,Wajir,2018-11-01,3,5
KEN,Wajir,2019-05-01,1,0
KEN,Wajir,2019-06-01,2,8
KEN,Wajir,2019-08-01,1,0
KEN,Wajir,2019-10-01,1,2
KEN,Wajir,2019-11-01,1,0
KEN,Wajir,2019-12-01,5,13
KEN,Wajir,2020-01-01,1,0
KEN,Wajir,2020-02-01,2,4
KEN,Wajir,2020-04-01,2,12
KEN,Wajir,2020-05-01,4,7
KEN,Wajir,2020-07-01,1,0
KEN,Wajir,2020-09-01,1,6
KEN,Wajir,2020-10-01,1,0
KEN,Wajir,2020-11-01,2,0
KEN,Wajir,2020-12-01,3,1
KEN,Wajir,2021-01-01,2,2
KEN,Wajir,2021-02-01,1,0
KEN,Wajir,2021-03-01,3,0
KEN,Wajir,2021-05-01,1,4
KEN,Wajir,2021-06-01,1,0
KEN,Wajir,2021-07-01,1,8
KEN,Wajir,2021-08-01,3,3
KEN,Wajir,2021-09-01,1,1
KEN,Wajir,2021-10-01,1,1
KEN,Wajir,2021-12-01,1,0
KEN,Wajir,2022-01-01,2,0
KEN,Wajir,2022-02-01,1,4
KEN,Wajir,2022-03-01,3,12
KEN,Wajir,2022-04-01,1,0
KEN,Wajir,2022-06-01,1,0
KEN,Wajir,2022-07-01,1,0
KEN,Wajir,2022-08-01,7,1
KEN,Wajir,2022-10-01,1,0
KEN,Wajir,2022-11-01,2,0
KEN,Wajir,2022-12-01,1,0
KEN,Wajir,2023-05-01,1,1
KEN,Wajir,2023-06-01,5,2
KEN,Wajir,2023-07-01,2,0
KEN,Wajir,2023-12-01,2,1
KEN,Wajir,2024-03-01,1,0
KEN,Wajir,2024-05-01,2,1
KEN,Wajir,2024-06-01,1,0
KEN,Wajir,2024-07-01,4,0
KEN,Wajir,2024-08-01,4,1
KEN,Wajir,2024-09-01,4,0
KEN,Wajir,2024-10-01,5,3
KEN,Wajir,2024-11-01,2,0
KEN,Wajir,2024-12-01,2,9
KEN,Wajir,2025-01-01,1,0
KEN,West Pokot,2017-03-01,1,0
KEN,West Pokot,2017-04-01,3,8
KEN,West Pokot,2017-06-01,1,0
KEN,West Pokot,2018-01-01,3,7
KEN,West Pokot,2018-02-01,1,0
KEN,West Pokot,2018-05-01,2,0
KEN,West Pokot,2018-09-01,1,2
KEN,West Pokot,2018-10-01,2,2
KEN,West Pokot,2018-11-01,2,3
KEN,West Pokot,2019-02-01,3,3
KEN,West Pokot,2019-03-01,1,0
KEN,West Pokot,2019-05-01,2,3
KEN,West Pokot,2020-03-01,1,0
KEN,West Pokot,2020-06-01,1,0
KEN,West Pokot,2020-09-01,2,5
KEN,West Pokot,2020-12-01,1,0
KEN,West Pokot,2021-07-01,1,0
KEN,West Pokot,2021-08-01,1,3
KEN,West Pokot,2021-10-01,1,1
KEN,West Pokot,2021-12-01,2,0
KEN,West Pokot,2022-01-01,4,4
KEN,West Pokot,2022-02-01,2,0
KEN,West Pokot,2022-03-01,1,0
KEN,West Pokot,2022-04-01,1,0
KEN,West Pokot,2022-05-01,2,2
KEN,West Pokot,2022-06-01,5,0
KEN,West Pokot,2022-07-01,2,0
KEN,West Pokot,2022-08-01,1,0
KEN,West Pokot,2022-09-01,1,0
KEN,West Pokot,2022-10-01,2,0
KEN,West Pokot,2022-11-01,1,2
KEN,West Pokot,2023-01-01,2,3
KEN,West Pokot,2023-02-01,4,1
KEN,West Pokot,2023-03-01,8,4
KEN,West Pokot,2023-04-01,4,8
KEN,West Pokot,2023-05-01,9,2
KEN,West Pokot,2023-06-01,10,5
KEN,West Pokot,2023-07-01,3,0
KEN,West Pokot,2023-08-01,6,2
KEN,West Pokot,2023-09-01,7,3
KEN,West Pokot,2023-10-01,4,2
KEN,West Pokot,2023-11-01,5,9
KEN,West Pokot,2023-12-01,4,3
KEN,West Pokot,2024-01-01,6,1
KEN,West Pokot,2024-02-01,5,0
KEN,West Pokot,2024-03-01,1,0
KEN,West Pokot,2024-04-01,2,1
KEN,West Pokot,2024-05-01,2,1
KEN,West Pokot,2024-06-01,5,0
KEN,West Pokot,2024-07-01,1,2
KEN,West Pokot,2024-08-01,5,1
KEN,West Pokot,2024-09-01,4,1
KEN,West Pokot,2024-10-01,4,3
KEN,West Pokot,2024-11-01,2,0
KEN,West Pokot,2024-12-01,2,0
KEN,West Pokot,2025-01-01,1,0
KEN,West Pokot,2025-02-01,3,1
KOR,Busan,2018-01-01,12,0
KOR,Busan,2018-02-01,13,0
KOR,Busan,2018-03-01,10,0
KOR,Busan,2018-04-01,25,0
KOR,Busan,2018-05-01,32,0
KOR,Busan,2018-06-01,17,0
KOR,Busan,2018-07-01,7,0
KOR,Busan,2018-08-01,21,0
KOR,Busan,2018-09-01,16,0
KOR,Busan,2018-10-01,24,0
KOR,Busan,2018-11-01,15,0
KOR,Busan,2018-12-01,19,0
KOR,Busan,2019-01-01,26,0
KOR,Busan,2019-02-01,18,0
KOR,Busan,2019-03-01,20,0
KOR,Busan,2019-04-01,16,0
KOR,Busan,2019-05-01,29,0
KOR,Busan,2019-06-01,21,0
KOR,Busan,2019-07-01,34,0
KOR,Busan,2019-08-01,26,0
KOR,Busan,2019-09-01,27,0
KOR,Busan,2019-10-01,36,0
KOR,Busan,2019-11-01,24,0
KOR,Busan,2019-12-01,32,0
KOR,Busan,2020-01-01,20,0
KOR,Busan,2020-02-01,21,0
KOR,Busan,2020-03-01,16,0
KOR,Busan,2020-04-01,19,0
KOR,Busan,2020-05-01,34,0
KOR,Busan,2020-06-01,35,0
KOR,Busan,2020-07-01,45,0
KOR,Busan,2020-08-01,26,0
KOR,Busan,2020-09-01,27,0
KOR,Busan,2020-10-01,26,0
KOR,Busan,2020-11-01,36,0
KOR,Busan,2020-12-01,33,0
KOR,Busan,2021-01-01,34,0
KOR,Busan,2021-02-01,29,0
KOR,Busan,2021-03-01,38,0
KOR,Busan,2021-04-01,43,0
KOR,Busan,2021-05-01,38,0
KOR,Busan,2021-06-01,52,0
KOR,Busan,2021-07-01,19,0
KOR,Busan,2021-08-01,13,0
KOR,Busan,2021-09-01,25,0
KOR,Busan,2021-10-01,41,0
KOR,Busan,2021-11-01,39,0
KOR,Busan,2021-12-01,34,0
KOR,Busan,2022-01-01,22,0
KOR,Busan,2022-02-01,24,0
KOR,Busan,2022-03-01,23,0
KOR,Busan,2022-04-01,29,0
KOR,Busan,2022-05-01,25,0
KOR,Busan,2022-06-01,40,0
KOR,Busan,2022-07-01,20,0
KOR,Busan,2022-08-01,26,0
KOR,Busan,2022-09-01,19,0
KOR,Busan,2022-10-01,23,0
KOR,Busan,2022-11-01,37,0
KOR,Busan,2022-12-01,26,0
KOR,Busan,2023-01-01,14,0
KOR,Busan,2023-02-01,28,0
KOR,Busan,2023-03-01,37,0
KOR,Busan,2023-04-01,25,0
KOR,Busan,2023-05-01,41,0
KOR,Busan,2023-06-01,38,0
KOR,Busan,2023-07-01,44,0
KOR,Busan,2023-08-01,40,0
KOR,Busan,2023-09-01,33,0
KOR,Busan,2023-10-01,26,0
KOR,Busan,2023-11-01,33,0
KOR,Busan,2023-12-01,26,0
KOR,Busan,2024-01-01,31,0
KOR,Busan,2024-02-01,18,0
KOR,Busan,2024-03-01,30,0
KOR,Busan,2024-04-01,29,0
KOR,Busan,2024-05-01,26,0
KOR,Busan,2024-06-01,18,0
KOR,Busan,2024-07-01,29,0
KOR,Busan,2024-08-01,17,0
KOR,Busan,2024-09-01,19,0
KOR,Busan,2024-10-01,38,0
KOR,Busan,2024-11-01,39,0
KOR,Busan,2024-12-01,64,0
KOR,Busan,2025-01-01,27,0
KOR,Busan,2025-02-01,16,0
KOR,Daegu,2018-01-01,12,0
KOR,Daegu,2018-02-01,7,0
KOR,Daegu,2018-03-01,9,0
KOR,Daegu,2018-04-01,7,0
KOR,Daegu,2018-05-01,7,0
KOR,Daegu,2018-06-01,12,0
KOR,Daegu,2018-07-01,12,0
KOR,Daegu,2018-08-01,12,0
KOR,Daegu,2018-09-01,5,0
KOR,Daegu,2018-10-01,15,0
KOR,Daegu,2018-11-01,16,0
KOR,Daegu,2018-12-01,13,0
KOR,Daegu,2019-01-01,8,0
KOR,Daegu,2019-02-01,8,0
KOR,Daegu,2019-03-01,15,0
KOR,Daegu,2019-04-01,11,0
KOR,Daegu,2019-05-01,16,0
KOR,Daegu,2019-06-01,12,0
KOR,Daegu,2019-07-01,14,0
KOR,Daegu,2019-08-01,11,0
KOR,Daegu,2019-09-01,10,0
KOR,Daegu,2019-10-01,7,0
KOR,Daegu,2019-11-01,10,0
KOR,Daegu,2019-12-01,8,0
KOR,Daegu,2020-01-01,7,0
KOR,Daegu,2020-02-01,3,0
KOR,Daegu,2020-03-01,10,0
KOR,Daegu,2020-04-01,13,0
KOR,Daegu,2020-05-01,9,0
KOR,Daegu,2020-06-01,19,0
KOR,Daegu,2020-07-01,14,0
KOR,Daegu,2020-08-01,15,0
KOR,Daegu,2020-09-01,10,0
KOR,Daegu,2020-10-01,24,0
KOR,Daegu,2020-11-01,13,0
KOR,Daegu,2020-12-01,17,0
KOR,Daegu,2021-01-01,6,0
KOR,Daegu,2021-02-01,15,0
KOR,Daegu,2021-03-01,22,0
KOR,Daegu,2021-04-01,19,0
KOR,Daegu,2021-05-01,8,0
KOR,Daegu,2021-06-01,22,0
KOR,Daegu,2021-07-01,11,0
KOR,Daegu,2021-08-01,16,0
KOR,Daegu,2021-09-01,12,0
KOR,Daegu,2021-10-01,18,0
KOR,Daegu,2021-11-01,9,0
KOR,Daegu,2021-12-01,14,0
KOR,Daegu,2022-01-01,12,0
KOR,Daegu,2022-02-01,9,0
KOR,Daegu,2022-03-01,11,0
KOR,Daegu,2022-04-01,19,0
KOR,Daegu,2022-05-01,9,0
KOR,Daegu,2022-06-01,5,0
KOR,Daegu,2022-07-01,13,0
KOR,Daegu,2022-08-01,16,0
KOR,Daegu,2022-09-01,20,0
KOR,Daegu,2022-10-01,16,0
KOR,Daegu,2022-11-01,17,0
KOR,Daegu,2022-12-01,18,0
KOR,Daegu,2023-01-01,12,0
KOR,Daegu,2023-02-01,18,0
KOR,Daegu,2023-03-01,20,0
KOR,Daegu,2023-04-01,19,0
KOR,Daegu,2023-05-01,17,0
KOR,Daegu,2023-06-01,20,0
KOR,Daegu,2023-07-01,14,0
KOR,Daegu,2023-08-01,11,0
KOR,Daegu,2023-09-01,13,0
KOR,Daegu,2023-10-01,9,0
KOR,Daegu,2023-11-01,20,0
KOR,Daegu,2023-12-01,10,0
KOR,Daegu,2024-01-01,11,0
KOR,Daegu,2024-02-01,14,0
KOR,Daegu,2024-03-01,16,0
KOR,Daegu,2024-04-01,14,0
KOR,Daegu,2024-05-01,21,0
KOR,Daegu,2024-06-01,14,0
KOR,Daegu,2024-07-01,16,0
KOR,Daegu,2024-08-01,13,0
KOR,Daegu,2024-09-01,18,0
KOR,Daegu,2024-10-01,7,0
KOR,Daegu,2024-11-01,25,0
KOR,Daegu,2024-12-01,41,0
KOR,Daegu,2025-01-01,16,0
KOR,Daegu,2025-02-01,18,0
KOR,Daejeon,2018-01-01,3,0
KOR,Daejeon,2018-02-01,2,0
KOR,Daejeon,2018-03-01,3,0
KOR,Daejeon,2018-04-01,9,0
KOR,Daejeon,2018-05-01,1,0
KOR,Daejeon,2018-06-01,3,0
KOR,Daejeon,2018-07-01,2,0
KOR,Daejeon,2018-08-01,6,0
KOR,Daejeon,2018-09-01,7,0
KOR,Daejeon,2018-10-01,4,0
KOR,Daejeon,2018-11-01,8,0
KOR,Daejeon,2018-12-01,7,0
KOR,Daejeon,2019-01-01,11,0
KOR,Daejeon,2019-02-01,7,0
KOR,Daejeon,2019-03-01,11,0
KOR,Daejeon,2019-04-01,11,0
KOR,Daejeon,2019-05-01,11,0
KOR,Daejeon,2019-06-01,16,0
KOR,Daejeon,2019-07-01,6,0
KOR,Daejeon,2019-08-01,12,0
KOR,Daejeon,2019-09-01,6,0
KOR,Daejeon,2019-10-01,11,0
KOR,Daejeon,2019-11-01,6,0
KOR,Daejeon,2019-12-01,6,0
KOR,Daejeon,2020-01-01,11,0
KOR,Daejeon,2020-02-01,7,0
KOR,Daejeon,2020-03-01,9,0
KOR,Daejeon,2020-04-01,2,0
KOR,Daejeon,2020-05-01,6,0
KOR,Daejeon,2020-06-01,5,0
KOR,Daejeon,2020-07-01,14,0
KOR,Daejeon,2020-08-01,15,0
KOR,Daejeon,2020-09-01,9,0
KOR,Daejeon,2020-10-01,21,0
KOR,Daejeon,2020-11-01,12,0
KOR,Daejeon,2020-12-01,13,0
KOR,Daejeon,2021-01-01,7,0
KOR,Daejeon,2021-02-01,11,0
KOR,Daejeon,2021-03-01,5,0
KOR,Daejeon,2021-04-01,16,0
KOR,Daejeon,2021-05-01,7,0
KOR,Daejeon,2021-06-01,14,0
KOR,Daejeon,2021-07-01,5,0
KOR,Daejeon,2021-08-01,13,0
KOR,Daejeon,2021-09-01,8,0
KOR,Daejeon,2021-10-01,9,0
KOR,Daejeon,2021-11-01,11,0
KOR,Daejeon,2021-12-01,20,0
KOR,Daejeon,2022-01-01,13,0
KOR,Daejeon,2022-02-01,9,0
KOR,Daejeon,2022-03-01,5,0
KOR,Daejeon,2022-04-01,15,0
KOR,Daejeon,2022-05-01,6,0
KOR,Daejeon,2022-06-01,15,0
KOR,Daejeon,2022-07-01,4,0
KOR,Daejeon,2022-08-01,9,0
KOR,Daejeon,2022-09-01,9,0
KOR,Daejeon,2022-10-01,12,0
KOR,Daejeon,2022-11-01,16,0
KOR,Daejeon,2022-12-01,14,0
KOR,Daejeon,2023-01-01,6,0
KOR,Daejeon,2023-02-01,12,0
KOR,Daejeon,2023-03-01,14,0
KOR,Daejeon,2023-04-01,12,0
KOR,Daejeon,2023-05-01,18,0
KOR,Daejeon,2023-06-01,19,0
KOR,Daejeon,2023-07-01,19,0
KOR,Daejeon,2023-08-01,13,0
KOR,Daejeon,2023-09-01,15,0
KOR,Daejeon,2023-10-01,6,0
KOR,Daejeon,2023-11-01,6,0
KOR,Daejeon,2023-12-01,8,0
KOR,Daejeon,2024-01-01,14,0
KOR,Daejeon,2024-02-01,13,0
KOR,Daejeon,2024-03-01,12,0
KOR,Daejeon,2024-04-01,14,0
KOR,Daejeon,2024-05-01,19,0
KOR,Daejeon,2024-06-01,20,0
KOR,Daejeon,2024-07-01,10,0
KOR,Daejeon,2024-08-01,6,0
KOR,Daejeon,2024-09-01,11,0
KOR,Daejeon,2024-10-01,9,0
KOR,Daejeon,2024-11-01,17,0
KOR,Daejeon,2024-12-01,26,0
KOR,Daejeon,2025-01-01,5,0
KOR,Daejeon,2025-02-01,9,0
KOR,Gangwon,2018-01-01,5,0
KOR,Gangwon,2018-02-01,16,0
KOR,Gangwon,2018-03-01,4,0
KOR,Gangwon,2018-04-01,9,0
KOR,Gangwon,2018-05-01,12,0
KOR,Gangwon,2018-06-01,8,0
KOR,Gangwon,2018-07-01,6,0
KOR,Gangwon,2018-08-01,17,0
KOR,Gangwon,2018-09-01,9,0
KOR,Gangwon,2018-10-01,15,0
KOR,Gangwon,2018-11-01,17,0
KOR,Gangwon,2018-12-01,16,0
KOR,Gangwon,2019-01-01,19,0
KOR,Gangwon,2019-02-01,9,0
KOR,Gangwon,2019-03-01,7,0
KOR,Gangwon,2019-04-01,12,0
KOR,Gangwon,2019-05-01,23,0
KOR,Gangwon,2019-06-01,26,0
KOR,Gangwon,2019-07-01,18,0
KOR,Gangwon,2019-08-01,35,0
KOR,Gangwon,2019-09-01,21,0
KOR,Gangwon,2019-10-01,20,0
KOR,Gangwon,2019-11-01,16,0
KOR,Gangwon,2019-12-01,19,0
KOR,Gangwon,2020-01-01,13,0
KOR,Gangwon,2020-02-01,18,0
KOR,Gangwon,2020-03-01,11,0
KOR,Gangwon,2020-04-01,10,0
KOR,Gangwon,2020-05-01,12,0
KOR,Gangwon,2020-06-01,22,0
KOR,Gangwon,2020-07-01,14,0
KOR,Gangwon,2020-08-01,11,0
KOR,Gangwon,2020-09-01,16,0
KOR,Gangwon,2020-10-01,12,0
KOR,Gangwon,2020-11-01,23,0
KOR,Gangwon,2020-12-01,13,0
KOR,Gangwon,2021-01-01,11,0
KOR,Gangwon,2021-02-01,20,0
KOR,Gangwon,2021-03-01,31,0
KOR,Gangwon,2021-04-01,30,0
KOR,Gangwon,2021-05-01,23,0
KOR,Gangwon,2021-06-01,29,0
KOR,Gangwon,2021-07-01,15,0
KOR,Gangwon,2021-08-01,11,0
KOR,Gangwon,2021-09-01,12,0
KOR,Gangwon,2021-10-01,19,0
KOR,Gangwon,2021-11-01,17,0
KOR,Gangwon,2021-12-01,22,0
KOR,Gangwon,2022-01-01,14,0
KOR,Gangwon,2022-02-01,31,0
KOR,Gangwon,2022-03-01,18,0
KOR,Gangwon,2022-04-01,10,0
KOR,Gangwon,2022-05-01,23,0
KOR,Gangwon,2022-06-01,22,0
KOR,Gangwon,2022-07-01,11,0
KOR,Gangwon,2022-08-01,18,0
KOR,Gangwon,2022-09-01,19,0
KOR,Gangwon,2022-10-01,26,0
KOR,Gangwon,2022-11-01,20,0
KOR,Gangwon,2022-12-01,19,0
KOR,Gangwon,2023-01-01,9,0
KOR,Gangwon,2023-02-01,23,0
KOR,Gangwon,2023-03-01,31,0
KOR,Gangwon,2023-04-01,27,0
KOR,Gangwon,2023-05-01,29,0
KOR,Gangwon,2023-06-01,34,0
KOR,Gangwon,2023-07-01,19,0
KOR,Gangwon,2023-08-01,32,0
KOR,Gangwon,2023-09-01,25,0
KOR,Gangwon,2023-10-01,13,0
KOR,Gangwon,2023-11-01,16,0
KOR,Gangwon,2023-12-01,13,0
KOR,Gangwon,2024-01-01,18,0
KOR,Gangwon,2024-02-01,11,0
KOR,Gangwon,2024-03-01,23,0
KOR,Gangwon,2024-04-01,19,0
KOR,Gangwon,2024-05-01,23,0
KOR,Gangwon,2024-06-01,18,0
KOR,Gangwon,2024-07-01,18,0
KOR,Gangwon,2024-08-01,16,0
KOR,Gangwon,2024-09-01,25,0
KOR,Gangwon,2024-10-01,19,0
KOR,Gangwon,2024-11-01,22,0
KOR,Gangwon,2024-12-01,64,0
KOR,Gangwon,2025-01-01,30,0
KOR,Gangwon,2025-02-01,23,0
KOR,Gwangju,2018-01-01,8,0
KOR,Gwangju,2018-02-01,6,0
KOR,Gwangju,2018-03-01,11,0
KOR,Gwangju,2018-04-01,6,0
KOR,Gwangju,2018-05-01,8,0
KOR,Gwangju,2018-06-01,6,0
KOR,Gwangju,2018-07-01,4,0
KOR,Gwangju,2018-08-01,5,0
KOR,Gwangju,2018-09-01,10,0
KOR,Gwangju,2018-10-01,17,0
KOR,Gwangju,2018-11-01,10,0
KOR,Gwangju,2018-12-01,19,0
KOR,Gwangju,2019-01-01,13,0
KOR,Gwangju,2019-02-01,14,0
KOR,Gwangju,2019-03-01,8,0
KOR,Gwangju,2019-04-01,13,0
KOR,Gwangju,2019-05-01,20,0
KOR,Gwangju,2019-06-01,17,0
KOR,Gwangju,2019-07-01,17,0
KOR,Gwangju,2019-08-01,18,0
KOR,Gwangju,2019-09-01,17,0
KOR,Gwangju,2019-10-01,20,0
KOR,Gwangju,2019-11-01,16,0
KOR,Gwangju,2019-12-01,9,0
KOR,Gwangju,2020-01-01,8,0
KOR,Gwangju,2020-02-01,7,0
KOR,Gwangju,2020-03-01,6,0
KOR,Gwangju,2020-04-01,10,0
KOR,Gwangju,2020-05-01,10,0
KOR,Gwangju,2020-06-01,18,0
KOR,Gwangju,2020-07-01,16,0
KOR,Gwangju,2020-08-01,12,0
KOR,Gwangju,2020-09-01,19,0
KOR,Gwangju,2020-10-01,13,0
KOR,Gwangju,2020-11-01,22,0
KOR,Gwangju,2020-12-01,19,0
KOR,Gwangju,2021-01-01,16,0
